t,EEA1_1,EEA1_2,EEA1_3,EEA1_4,EEA1_5,EEA1_6,EEA1_7,EEA1_8,EEA1_9,EEA1_10,EEA1_11,EEA1_12,EEA1_13,EEA1_14,EEA1_15,EEA1_16,EEA1_17,EEA1_18,EEA1_19,EEA1_20,EEA1_21,EEA1_22,EEA1_23,EEA1_24,EEA1_25,EEA1_26,EEA1_27,EEA1_28,EEA1_29,EEA1_30,EEA1_31,EEA1_32,EEA1_33,EEA1_34,EEA1_35,EEA1_36,EEA1_37,EEA1_38,EEA1_39,EEA1_40,EEA1_41,EEA1_42,EEA1_43,EEA1_44,EEA1_45,EEA1_46,EEA1_47,EEA1_48,EEA1_49,EEA1_50,EEA1_51,EEA1_52,EEA1_53,EEA1_54,EEA1_55,EEA1_56,EEA1_57,EEA1_58,EEA1_59,EEA1_60,EEA1_61,EEA1_62,EEA1_63,EEA1_64,EEA1_65,EEA1_66,EEA1_67,EEA1_68,EEA1_69,EEA1_70,EEA1_71,EEA1_72,EEA1_73,EEA1_74,EEA1_75,EEA1_76,EEA1_77,EEA1_78,EEA1_79,EEA1_80,EEA1_81,EEA1_82,EEA1_83,EEA1_84,EEA1_85,EEA1_86,EEA1_87,EEA1_88,EEA1_89,EEA1_90,EEA1_91,EEA1_92,EEA1_93,EEA1_94,EEA1_95,EEA1_96,EEA1_97,EEA1_98,EEA1_99,EEA1_100,EEA1_101,EEA1_102,EEA1_103,EEA1_104,EEA1_105,EEA1_106,EEA1_107,EEA1_108,EEA1_109,EEA1_110,EEA1_111,EEA1_112,EEA1_113,EEA1_114,EEA1_115,EEA1_116,EEA1_117,EEA1_118,EEA1_119,EEA1_120,EEA1_121,EEA1_122,EEA1_123,EEA1_124,EEA1_125,EEA1_126,EEA1_127,EEA1_128,EEA1_129,EEA1_130,EEA1_131,EEA1_132,EEA1_133,EEA1_134,EEA1_135,EEA1_136,EEA1_137,EEA1_138,EEA1_139,EEA1_140,EEA1_141,EEA1_142,EEA1_143,EEA1_144,EEA1_145,EEA1_146,EEA1_147,EEA1_148,EEA1_149,EEA1_150,EEA1_151,EEA1_152,EEA1_153,EEA1_154,EEA1_155,EEA1_156,EEA1_157,EEA1_158,EEA1_159,EEA1_160
0.4325376,-0.0073418,0.00791951,-0.00112545,0.00301047,-0.00145207,0.004098,-0.00321661,-0.00815077,-0.00830869,0.0122642,0.00136472,-0.00118376,-0.00950088,-0.00564817,0.00305678,-0.00635909,0.00239217,0.01131253,-0.00115524,0.00677476,-0.00206868,0.0047301,-0.01277341,-0.00355728,-0.0003454,0.00403474,-0.00106857,-0.00039061,-0.00692439,-0.00508107,0.00532268,-0.0038763,-0.00348288,-0.00696747,0.00402718,-0.00687439,-0.00521208,-0.0015939,-0.00243488,-0.00026241,0.01411438,-0.0015526,-0.01579426,0.02424301,-0.01390679,0.00263863,-0.00794538,-0.00024275,-0.00253625,-0.00024903,-0.00945956,-0.00383247,0.00304126,-0.00434883,0.00526277,-0.00396676,-0.01066195,0.01147531,-0.00598716,0.00457446,0.00354127,-0.00223301,-0.00411008,-0.00447442,-0.00072522,-0.00234995,-0.0065038,0.002948,0.00666706,0.00441637,0.00307178,-0.01162024,-0.01157681,-0.01000555,-0.00348347,0.02402578,0.00674995,0.01068151,0.01570151,0.00078671,0.00106436,-0.0060392,-0.00520223,0.01190094,0.02346579,0.00284168,0.00343223,-0.00318915,0.00241364,-0.00139105,0.00983975,-0.00668284,-0.00223163,0.00546307,-0.00055519,-0.0057677,-0.00292177,-0.00333131,-0.00698926,-0.00532609,0.00777408,-0.0064316,0.00722915,0.01319305,-0.00648041,-0.00617258,0.00817614,-0.00731922,-0.00087756,0.01426716,0.00335781,-0.00055538,-0.00227485,0.01099245,0.00363647,0.01309759,0.00274858,-0.00325196,0.00122897,-0.00155429,0.00921062,-0.0107584,-1.25E-05,-0.00513026,-0.00388962,0.00636426,0.00782229,0.00963459,0.00377396,0.0106415,0.00143686,0.00873495,0.00471894,-0.00434245,0.00154253,0.00982039,0.0007729,0.00380442,-0.00758293,-0.00076845,-0.01071267,0.00925577,-1.59E-05,0.00341799,-0.00542243,0.00154408,0.00024123,-0.00198952,-0.00050264,0.0057989,0.00117302,-5.78E-05,0.00035648,0.00188764,0.00248949,-0.01285377,0.00383044,-0.01729973,-0.00808057,1.63E-05
0.4456448,-0.00917058,0.00184445,-0.0064146,0.00368226,-0.00154235,-0.00204697,-0.00309327,-0.0089929,-0.00117122,0.01017619,0.00663058,0.00536907,0.00430595,0.00877332,0.00501803,-0.00615794,-0.0013763,0.00251671,0.01279241,0.01058888,-0.00301175,0.00159445,0.00041518,-0.01073291,0.00303841,-0.00847891,-0.01022513,-0.005949,-0.00091032,-0.00549968,0.00494895,-0.00227043,-0.00122423,-0.0023365,-0.00081642,-0.00341868,-0.00808959,0.00150206,0.00578437,0.00769228,0.00281729,-0.00746846,-0.00801913,0.01263806,-0.00769905,0.00553526,-0.00325627,-0.00219368,0.0049817,-0.00078472,-0.00179456,-0.00395894,-0.00044313,0.0040113,0.00153708,0.00209684,-0.00454569,0.00732656,-0.00533115,0.0041527,0.00865887,0.01115585,-0.00513757,-0.00083489,0.00844667,0.00274888,-0.00460048,-0.00119707,-0.00135297,0.00955472,-0.00116799,-0.00472161,-0.01489569,-0.0027599,0.01120117,0.00182948,0.00177255,0.00891367,0.01207339,-0.00520861,0.00303718,-0.00535438,-0.00145382,0.01008844,0.0070669,0.00064774,0.00230356,0.00958705,0.00602271,-0.00416463,0.01242148,-0.00819242,0.00322635,0.00229204,0.00174159,0.00521862,-0.00811646,-0.00330658,-0.00273373,-0.00107785,-0.00497871,-0.00137836,0.01673544,0.00074139,-0.00503811,0.00490112,0.00106649,-0.00123402,-0.00951597,0.00280582,0.0033816,-0.0037529,-0.00664541,0.00482048,0.0086454,0.0222342,-0.00423099,-0.00188572,-0.00132729,0.00947006,0.01868284,-0.00384985,0.00435918,-0.00314619,0.00489636,0.00793595,-0.00297864,0.00489693,0.00829701,-0.00992195,0.00656016,0.00582875,0.00846149,-0.00734264,-0.00682352,0.01010353,0.00039187,0.0019538,-0.00605411,0.00913385,-0.00570125,0.00761722,-0.00508067,-0.0001769,-0.00315522,0.00238103,0.00050983,0.00515236,-0.00674922,0.00702415,-0.00748534,0.00268117,0.00907171,0.00528346,0.00033136,-0.00608625,0.00737242,-0.01370802,-0.0122861,0.00127744
0.458752,-0.01308521,0.00779358,0.00348773,0.00981312,-0.00564674,-0.00950142,0.01034508,0.00272763,0.0043624,0.0115514,-0.00617125,0.00536542,-0.00233941,-0.00265936,0.00453964,-0.00765453,0.00109952,0.0040254,0.01354018,0.0011524,0.00545357,0.00572469,-0.00110188,-0.00726519,0.00124384,0.00016738,-0.00372139,0.00570642,0.0007036,-0.00599471,0.0142459,0.00284488,-0.00446124,-0.01055788,0.00367886,-0.00543241,-0.00689512,-0.01649614,-0.00125214,-0.00456323,-0.00211164,-0.00635304,-0.00247338,0.0049677,-0.01841481,0.00759742,-0.00457507,-0.00227817,-0.00726497,0.00041522,0.00608285,0.00209243,0.0024566,0.00761716,-0.00712252,0.00486241,-0.0021086,0.0058078,0.00391622,0.00821465,0.00388063,0.00759827,-0.00291517,-0.00107992,0.01106925,-0.00196242,-0.00600891,-0.00991249,0.0108552,0.01475065,-0.00636059,-0.00069783,-0.00491847,-0.00028098,-0.00492868,-0.0076616,0.00935377,0.00895079,0.00088119,-0.0014383,0.00675434,-0.00254552,6.47E-05,0.01238731,-0.00422986,0.00238944,0.00793788,0.00651757,-0.01074287,-0.00017974,0.01380674,-0.00899757,0.00313768,0.0034874,0.01147243,-4.38E-05,-0.00775538,-0.01138853,-0.00812259,-0.01107044,-0.01140737,-2.46E-05,0.01019039,0.00609621,-0.00228824,0.00868014,0.00095703,0.00465483,-0.00796141,0.00181892,0.02134648,-0.00173265,9.75E-05,-0.00210128,-0.00293604,0.00644134,-0.00321109,-0.00280738,0.00600674,0.00508634,0.01036317,-0.0067601,0.00030984,0.0028465,-0.00667793,0.0068091,-0.00320811,-0.00066965,0.00041053,0.00394622,0.00164283,0.00698358,0.00454752,-0.00150547,-0.00367009,0.00643404,-0.00356118,-0.00643153,-0.00682329,-0.00306298,-0.00816507,0.00610739,0.00077299,-0.00618093,-0.00431267,0.00083256,-0.00496272,0.00325609,-0.01413677,0.0030327,-0.0054788,0.00979121,0.01373998,0.00222422,0.00241553,-0.00154731,-0.0050003,-0.02166575,-0.00209563,0.00553385
0.4718592,-0.00892273,0.00010367,0.00270482,0.00416625,0.00629888,-0.00816303,0.00277667,-0.01211567,0.00485755,0.00464811,-0.00520784,0.00618065,0.0015542,-0.00666108,0.01188983,-0.0087164,0.01461401,-0.0077194,0.00873962,-0.00098649,0.01242724,0.00441394,0.01203769,0.00934717,0.000778,-0.00389231,0.00066551,0.00040036,0.00075241,0.00172346,-0.00046556,-0.00136817,-0.0009085,-0.00975611,0.00298934,0.00341601,-0.00254846,-0.00959014,0.00684668,0.00324096,0.00561207,0.01324336,0.00112411,0.00548086,-0.00945279,0.01609557,0.00464116,0.00123614,-0.00473773,0.01323321,0.00083201,-0.00023958,0.00236,0.00404972,0.00038988,0.00185514,-0.0071786,0.00109356,-8.29E-05,0.00739908,-0.00176377,0.00164063,-0.00086436,-0.00516158,0.00114639,-0.001889,-0.00938574,-0.00453201,0.00179205,0.00548241,0.00134308,-0.0033363,0.00272637,0.00317833,-0.00717289,-0.00872516,0.00784577,0.00660933,0.01253747,-0.00803997,-0.00385708,0.00304825,0.00097055,0.01358347,-0.00331751,-0.0002285,0.00108062,-0.00067084,1.77E-05,-0.00398235,0.00484241,0.0060844,-0.00616254,0.0083648,0.00635364,0.00474175,1.75E-05,-0.00415208,-0.00408655,-0.00404121,-0.00207076,-0.00168293,-0.00069315,0.0010232,0.01219229,-0.00693365,-0.00512225,-0.00378796,-0.00041443,0.0051998,0.01272429,0.00161249,-0.00482855,0.00161255,-0.01141266,0.00825599,-0.01010577,-0.01103532,-0.00149106,0.00407697,0.00166628,-0.00337756,-0.00189536,-0.00086897,-0.00295772,-0.00211385,-0.00166887,0.00916471,-0.00363479,0.00403783,-0.00112818,0.01058418,-0.00842001,-0.01791006,-0.00664502,0.00876002,-0.00132808,-0.0030795,-0.01380621,-8.24E-05,-0.00374529,-0.00023017,0.00615146,-0.0063368,-0.00598027,-0.00332501,0.00355402,0.00774644,-0.00963299,0.00838368,9.63E-05,0.00187779,0.00289104,0.00461803,0.00734517,0.00076242,0.00242712,-0.00873479,0.0143688,0.00155876
0.4849664,-0.00522566,-0.00357645,0.00081166,0.00085742,0.00486424,0.00182467,0.00039988,-0.00902871,-0.00277585,-0.00264348,0.00544514,0.00615207,-0.00176134,-0.00168831,0.00212971,-0.00777763,0.01147141,0.00672885,-0.00556501,-0.00564157,0.00411274,0.00997568,0.00481249,0.01968181,-0.00169807,-0.00421342,0.00967496,0.00106294,0.00106439,-0.00758515,-0.00786821,-0.0082609,0.00115964,-0.00817103,-0.00016049,0.00584233,-0.00394365,0.00051082,0.0117641,-0.00045892,-0.00033003,0.00275012,-0.0054583,0.01290751,-0.00874413,0.0287453,-0.00172951,-0.00098229,-0.00914341,0.00362505,-0.00471049,0.00118995,-0.00235563,-0.00068934,-0.0024309,0.00110197,-0.00739678,0.00195388,-0.00185151,-0.0057376,-0.00247626,-0.00276133,0.00111906,0.00024606,0.00697062,0.00513209,-0.00458978,-0.01318665,0.00150171,0.01202567,-0.0022806,6.50E-05,0.00587998,0.00337034,-0.0128786,-0.00328591,0.00595206,0.01334009,0.01073799,-0.00172783,-0.01154552,0.00031804,-0.00105742,0.01032408,0.00149741,0.00108873,-0.01194188,0.0009907,0.00104286,0.00255839,0.00682541,-0.00213973,0.00181123,0.00868263,0.00278236,0.00889515,-0.00134925,0.00415917,-0.00630774,-0.00028145,-0.00430467,-0.0094349,0.00819693,0.00467084,0.00646431,0.00094005,-0.00658655,0.00035433,-0.00591495,-0.00028617,0.01127307,0.00620562,0.00032415,0.00356565,-0.00878851,-0.00778731,-0.00413217,0.00862983,-0.0054622,0.00040648,-0.00219314,-0.00851422,0.00129613,0.00385428,-0.00274628,-0.0086823,0.0056374,-0.00278645,0.00171755,-0.01054747,0.00037752,-0.00266884,0.00092456,-0.01593318,-0.00624266,-0.00132209,0.0032309,0.0075399,-0.00968169,-0.00766153,-0.00674363,-0.00627373,-0.00283889,0.01061069,-0.00463942,-0.00853499,-0.0029243,0.00731357,-0.00883363,0.00544327,-0.00332984,-0.00677444,0.00292939,0.00022352,0.00524321,-0.00565701,-0.00081438,-0.00743712,0.00215038,0.00250499
0.4980736,0.00355242,0.00766622,-0.00220105,0.00744032,0.00214827,0.00806448,-0.00362867,0.00099974,0.00137445,-0.00619494,0.00525096,0.01278985,-0.00443318,2.94E-05,0.00117203,0.00399397,0.00497338,0.00770868,0.00382581,-0.00151521,0.00086023,-0.00168268,0.00123554,0.01145846,0.00654755,-0.00412041,0.01789274,-0.00977494,0.00182404,-0.00945953,0.02773261,-0.00165755,0.00400821,-0.00122331,-0.00135531,-3.61E-05,-0.00568457,0.00638311,-0.00255625,-0.00965719,-0.00270879,0.0077774,-0.00788653,0.01784029,-0.01317705,0.00858989,-0.00053778,-0.0074075,-0.00466925,-0.00434326,0.00281548,0.00491639,-3.39E-05,0.00143856,-0.00866643,0.01098728,-0.00407729,0.00403199,-0.01194832,0.00547551,-0.0036359,0.00649806,-0.00364748,-0.00073819,0.00391043,0.00109385,0.00130425,-0.01574103,0.00318499,0.0066258,0.00186768,0.00523411,4.61E-05,-0.00075586,-0.00381188,-0.00525029,-0.00618417,0.01170332,0.01104672,-0.00031338,-0.00748486,0.01275406,-0.00012536,0.01003861,-0.00352627,-0.00093339,-0.00531504,-0.00169548,0.01044576,-0.00291399,0.00881843,-0.00316579,0.00115051,0.01159329,0.01595649,0.01374498,-0.01517741,-0.00427871,-0.00119446,0.00293898,0.00098179,0.00137004,-0.00753308,0.0026435,0.01103468,-0.00891307,-0.00663744,0.00166709,0.00089521,-0.00660328,-0.00222972,0.00162755,-0.00497565,-0.00503955,0.00195781,-0.00615243,0.00032969,-0.0033034,-0.0027841,0.00341067,-0.00623476,-0.00889567,-0.0110258,0.00311214,-0.00304296,0.00126846,-0.00407617,0.00051515,-0.00741073,-0.00086609,-0.01082021,-0.0003831,0.00397079,-0.00882878,-0.00170947,0.0067454,0.00827561,-0.00106089,-0.00783692,-0.00128294,-0.0062557,0.00768078,-0.00263166,0.00689928,-0.00219807,-0.00481659,-0.00131682,0.00538778,-0.00204559,0.00394245,0.00258445,-0.01500665,-0.0027771,-0.00200006,0.0013204,-0.00159683,0.0008954,-0.00327973,0.00809636,0.00065197
0.5111808,0.00740195,0.00398916,-0.00023585,0.00346784,0.00738401,-0.01099585,-0.002311,0.01519749,-0.00324831,-0.00497606,0.00448889,0.00766414,0.00980966,-0.00381841,-0.00324415,0.00059652,0.00412143,0.0018975,-0.01072281,5.04E-05,-0.01178309,0.00499325,0.00048814,0.00936455,-0.00189738,-0.0049709,0.00453856,-0.00743754,-0.00543401,-0.00987028,0.01203943,0.00215507,-0.00456301,0.0064358,-0.00587826,0.00013525,-0.00617603,0.00173684,0.00256557,-0.00684188,-0.00826127,-0.00016095,-0.00805961,0.01340882,0.00172287,0.00064316,0.00238124,-0.00257993,0.00326798,-0.00351332,-0.00285609,-0.00134454,0.00812398,0.00032971,-0.00865871,0.00280215,-0.0004955,-0.00647112,-0.00733396,0.00672595,0.00507348,0.00737361,-0.00952693,0.01240594,-0.00048656,-0.00587432,-0.00085435,-0.01058955,0.0099215,0.00620509,0.00692516,0.00366246,0.00965908,-0.00323178,0.00272959,-0.00453195,-0.00669119,0.01333613,0.02269933,0.00131721,0.00877135,-0.00512725,-0.00387839,0.0113385,-0.00158498,-0.00352375,4.98E-06,-0.00052844,0.00760511,-0.00551688,0.00336318,0.00493274,0.00978304,0.01886609,0.00315659,0.0105809,-0.00627561,-0.00112571,0.00027955,-0.00615924,-0.0012375,0.00668621,-0.0030156,-0.00669626,0.00711262,-0.0132918,-0.0004967,-0.00304871,0.00265687,-0.00419886,0.01133819,-0.00207935,0.00258628,-0.00722086,0.00238292,-0.0089209,-0.00304427,-0.00342625,-0.00540944,0.0015406,0.00198777,-0.01027794,0.00097131,0.00093708,-0.00992662,0.00047844,-0.00691617,-0.00202799,-0.00190097,-0.01599155,-0.00752532,-0.00075971,0.00066548,-0.00947432,-0.00408784,0.00613533,-0.00532662,-0.00666684,0.00879528,-0.00093263,-0.0113908,0.00143245,-0.00076853,-0.00180964,-0.00252836,0.00524143,-0.00735208,0.00633993,-0.00233404,0.00994816,-0.00332929,-0.00867595,0.00110419,0.00368157,0.00559017,-0.0014124,-0.00300893,-4.11E-05,0.01403746,0.00415224
0.524288,-0.00078854,-0.00305105,-0.00703976,0.00028796,-0.00367286,0.00235656,0.00010258,0.00874409,-0.00598905,0.00396901,-0.00328327,0.00663962,-0.00075791,-0.0055536,0.00191401,0.00865223,-0.00891264,0.00644848,0.01345631,0.00235953,-0.00130202,0.0056577,0.00412793,0.00218433,-0.00663229,-0.00758445,0.00084647,-0.00011008,-0.00275277,-0.00147784,0.01977681,0.00442292,0.00120112,-0.00249022,0.00039606,0.00174645,-0.01281789,-0.00604527,0.00114528,0.00487806,-0.00965872,-0.00335541,-0.00222535,0.0032844,-0.00117474,0.00017422,-0.00603995,9.87E-05,0.00682122,0.01004776,0.00046648,-0.00010789,0.00436411,0.00408284,-0.01014007,-0.00726156,-0.00058121,4.54E-05,-0.0120118,-0.00877141,-0.00387387,0.00619752,-0.00361786,0.00476486,0.00103007,-0.00085898,-0.00059446,-0.00719839,0.01435004,-0.00014156,0.00099304,0.00671493,0.00703909,-0.00098897,-0.00629148,-0.00336811,0.00729175,-0.00422177,0.0105089,-0.00046102,-0.00283448,-0.00138318,-0.000374,-0.00060096,-0.01523433,0.00679033,0.00194678,-0.00294833,-0.00197462,-0.00364231,0.0007646,0.00837165,-0.00474834,0.01131124,0.00336371,-0.00404043,-0.01274721,-0.01050608,-0.00133677,-0.00236475,0.00655068,0.00040805,0.00603125,-0.00152469,-0.00694417,-0.00833971,-0.01200184,0.00285577,0.00239411,-0.0058213,0.00531086,-0.00503614,0.01092826,-0.010594,-0.00153936,-0.01029648,0.0075757,-0.00716982,-0.00091196,0.00720937,-0.00504745,-0.01046338,-0.00083437,-0.00436273,-0.00635497,0.0042383,0.00389816,-0.00127439,-0.00437223,-0.00990496,-0.00424463,0.0084762,-0.00100744,-0.01249226,0.00173791,0.00338067,-0.0018038,-0.00319176,0.00591341,0.01287343,0.00625876,0.00043896,-0.00744294,0.0021713,-0.00254062,0.00649107,-0.00142362,0.00260995,0.00086079,0.00457714,-0.00205806,-0.00242808,0.00141041,0.01388996,-0.00035014,0.00128617,-0.00107204,-0.00992846,0.00341647,0.00129204
0.5505024,-0.00384838,0.00032467,-0.00076959,-0.00093716,0.00209671,0.00366429,0.00177711,0.00529156,-0.00521197,0.00224289,-0.00020371,0.00225922,-0.00041102,-0.00883354,-0.00149233,0.00965605,-0.00252509,0.00401972,0.010254,-0.00841549,0.00124746,0.00613509,-0.00348817,0.00293887,0.00537578,-0.00341592,-0.00996388,-0.0039629,0.00150303,-0.0054587,0.01099688,-0.00725207,0.00661254,-0.00441289,0.01590557,-0.00691514,-0.00584892,-0.0002412,-0.0001226,0.00268189,-0.01536035,-0.0014974,-0.00138944,0.00571251,-0.00379125,-0.01237428,-0.00146329,-0.00426126,0.00221661,-0.00215263,0.00644259,-0.00362155,0.00419472,-0.00408964,0.00598133,-0.00743557,-0.0092033,-0.00219606,0.00199226,-0.00562663,0.00179874,0.00219907,-0.00040589,-1.19E-05,0.00385507,0.00072096,0.00010477,0.00209663,0.01073887,-0.00160658,0.00373649,-0.00604119,0.00126971,0.00215897,0.0016375,-0.0087546,0.01460446,0.00711302,-0.0009065,0.00578418,0.00596278,-0.01043522,0.00778363,0.0048364,0.00472629,-0.00205641,-0.00185674,0.00380483,0.00620218,-0.00674701,0.00434947,0.00919469,0.00782839,-0.00178569,-0.00134985,-0.00803867,-0.00476572,-2.52E-05,0.00697636,0.00529023,0.00737081,0.00041545,-0.00433355,0.00232822,-0.00380296,-0.0043301,0.00630726,-0.00205449,-0.00646735,4.92E-05,-0.00512178,0.00320719,-0.0017357,-0.01197015,7.09E-05,-0.00860233,0.01066297,0.00161499,0.00660432,-0.00631761,-0.0065444,-0.00789819,0.00663,0.01494266,-0.0071834,-0.00311831,0.00200192,-0.00047982,-0.00721027,-0.00169734,-0.00976339,0.00912717,-0.00231355,-0.01076414,0.00040457,-0.00068976,-0.00277413,0.01058686,0.01262943,-0.00264386,0.00762035,-0.00476827,-0.01004785,0.00279103,-0.0026694,-0.00153159,-0.00325076,-0.0036439,-0.01281088,0.00565068,0.0053725,0.00037586,-0.00548541,0.00707004,-0.00777518,0.00490558,0.00825609,-0.00630831,0.00722135,0.00348274
0.5767168,-0.00199904,-0.00205878,-0.00382966,-0.00373564,0.02653302,-0.00817928,-0.00684363,0.00052928,-0.00105047,-0.0040163,-0.00679016,0.00450828,0.00147309,-0.00479383,-0.00220664,0.00566408,-0.00040104,0.001001,0.00766808,0.00071002,-0.00622828,0.00118169,-0.00751289,-0.00612238,-0.00487369,0.00663438,-0.0107516,-0.00686829,0.00882485,-0.00462293,0.01328015,0.00611172,0.00527194,-0.00543543,0.00795293,-0.01470924,-0.01481205,-4.36E-05,0.00027234,0.00226876,-0.0044412,0.00332864,-0.00216632,0.00600786,0.00379057,-0.00775732,-0.0075602,-0.00588401,-0.00148369,0.00249415,0.00332499,-0.00620822,0.00418988,-0.00281228,0.00649996,0.00473868,-0.01025099,0.00352246,-0.0018414,-0.00804223,-0.00722848,-0.00419571,-0.00785379,-0.00201914,0.00380298,0.00439906,-0.00408536,0.00754025,0.00155026,-0.00675883,0.0083381,-0.007029,0.00676004,-0.00387485,-0.00138572,-0.00044055,-0.0005575,0.00503124,0.00377062,-0.00291832,0.00621358,-0.00568063,0.00220343,0.00701221,-0.00019921,-0.00836366,-0.01075676,-3.74E-05,-0.00069536,-0.00477999,0.00422532,-0.00463305,0.01043576,-0.00213546,0.00012252,-0.01076938,0.00143276,0.00148105,0.0089023,-0.0037808,0.00134114,-0.00131135,-0.00766404,-0.01085331,0.00158833,-0.00424499,-0.00300479,-0.00712569,-0.00307695,-0.00013166,0.00286876,-0.00678555,-0.00136945,-9.52E-05,0.01178222,-0.00867899,0.00675899,-0.00345917,0.00994319,-0.00220431,-0.00990476,-0.00547788,0.00823173,-0.00084143,-0.00645783,0.00113908,0.00223972,0.00235904,-0.00231735,0.00645965,-0.0055312,0.00844448,-0.00166165,-0.00220487,-0.00440839,0.00411725,-0.00579715,0.00694907,0.00075073,-0.00362605,0.00308378,-0.00475097,-0.00473771,0.00756993,0.00211729,-0.00622926,-0.01039747,0.00422866,-0.00397543,0.00586688,0.00344229,0.00322673,-0.00021727,0.00172821,-0.00423812,-0.00623485,-0.00011178,-0.00716968,0.00614598,0.00271004
0.6029312,-0.0105174,0.00378181,-0.00472556,0.00036241,0.01238004,0.00014251,-0.00652873,-0.01078375,-0.0015252,-0.00303928,-0.00117564,0.00780773,-0.0011634,-0.0079308,-0.0044721,0.00385911,-0.00124363,0.00851446,0.00085511,-0.00169632,0.00233924,-0.00850912,0.00097294,-0.00648843,-0.00781283,0.00194482,-0.01632294,-0.00731572,0.00248943,-0.00349116,0.00943982,0.01176784,0.00522913,-0.00271637,0.00451209,-0.00517374,-0.0070084,0.00786666,0.00648192,-0.00383657,0.00178823,-0.00301726,-0.00086141,0.01119977,0.01022672,-0.00053423,-0.00560582,-0.00216856,-4.86E-05,-0.00720408,0.00115498,0.00155555,0.00050436,0.00487254,-0.00181188,-0.00241063,0.00103573,0.00227967,-0.00593474,0.00479626,-0.00186159,0.01087907,-0.00750281,-0.00791435,0.01303202,0.00889987,-0.00614021,0.00176579,-0.00078143,-0.00998148,0.0095259,0.00021443,0.01386376,-0.00495275,0.0007996,-0.00742807,-0.00329815,0.00353319,0.00438794,0.00018548,-0.00111409,0.00081167,-0.00015029,-0.00853567,0.00153311,-0.0046183,-0.01170625,-0.0079366,-0.00496412,-0.00944274,-0.00853557,-0.0060939,0.00302403,0.00393924,-0.00796663,-0.00664398,-0.00330571,-0.00100225,0.00090557,-0.00544839,-0.00355044,-0.00449803,-0.00314114,0.00522187,-0.00577849,-0.00098372,0.00457888,-0.00403086,-0.0019672,-0.00752571,-0.00280368,0.00916881,-0.00227081,0.00450359,-1.09E-05,0.00270054,0.01631363,-0.0034278,0.00021189,-0.00493745,-0.00633336,-0.00660518,0.01230078,-0.00899153,-0.00849071,0.00252404,0.00531248,0.00094468,0.00166508,-0.00848747,0.00253489,-0.00381413,-0.00962796,0.00125717,-0.00733149,0.00506053,-0.00184738,0.00981349,-0.00074729,0.00529209,-0.00062818,-0.00036553,0.00403035,0.00240781,-0.00698066,-0.00270068,-0.00763072,-0.00091472,0.00225715,0.00446879,-0.00415236,-0.00107599,0.00466309,-0.00407895,-0.00751155,-0.00191509,0.00337118,0.00370266,0.00520643,0.00405129
0.6291456,-0.00305457,-0.00303065,0.00542923,0.00459924,0.01101384,-0.0013422,-0.0099952,-0.00794593,-0.00723617,-0.00065799,-0.0100192,-0.00038164,-0.00485925,-0.00060637,-0.00797548,-0.00112388,0.00312524,0.0012779,-0.00163489,-0.00501822,0.0042853,0.00218355,-0.00405804,-0.00902712,0.00059959,-0.00654679,-0.00389898,-0.00796277,0.00693774,-0.01041981,0.01277118,-0.00066287,-0.00010441,-0.00525193,0.00610296,-0.00950135,0.00090893,0.00734113,-0.00523362,-0.01260642,0.00073688,-0.0008263,0.00081356,0.01160961,0.00319409,0.01119606,0.00519142,-0.00379372,-0.00811466,-0.01114868,0.0072747,-0.00357096,0.00619877,0.00113056,0.00083482,0.00194451,-0.00359272,-0.00219356,-0.0082505,0.00542854,-0.00103879,0.00025797,0.0021744,-0.00536208,0.01409173,-0.00242197,-0.00339267,0.00451319,-0.00470647,-0.00925091,0.0141588,0.00247163,0.00407802,0.00428904,0.00237201,-0.01218483,0.00413342,-0.0071994,0.00640969,-0.00053039,-0.00970427,-0.0023451,-0.00039523,0.0013645,0.00896095,0.00085819,-0.00206473,-0.0029817,0.00429367,-0.01026682,-0.00318651,0.00419901,0.00453415,-0.00300033,-0.00589421,0.00388,-0.00782118,-0.00086053,-0.00092833,0.00374701,-0.00871702,-0.00132295,0.01086618,0.00480289,-0.00312802,-0.00326388,-0.00441027,-0.0065367,-0.00445558,-0.0047939,-0.00833686,0.00221613,-0.00281292,0.00420787,-0.00135955,0.01034475,0.01753162,0.00612791,-0.00169062,-0.00064803,0.0054116,-0.00645987,0.00824802,-0.00105893,-0.00601588,0.00576915,0.00890062,-0.00211671,0.00856002,0.00151374,0.00419262,-0.00367327,-0.0071876,0.00145435,-0.00328335,0.00296621,-0.00595195,0.00870295,-0.00237959,0.00598039,-0.00309294,0.00841831,0.00110496,0.00228259,-0.00306777,0.00086723,-0.00109014,0.01093208,0.00551035,0.00812672,0.00640106,-0.00461832,0.0014639,-0.00210378,-0.01113433,0.00651397,0.00209759,-0.00136698,0.00034074,-0.00039107
